Book,Line,Text
4,304,"Kóżnas szúwį tą girdėdams taìp nŭsı̆gàndo,"
4,305,"Kàd apgaìszę tů kelì po sůlŭ nŭpůlė,"
4,306,"Bèt kitì tarp jú, daugiaùs turėdămı̆ próto,"
4,307,"Ìsz stubós Plauczúno tů kuleìs ı̆ssı̆rìto,"
4,308,"Ìrgı̆ bĕkápănŏjant ant këmo Dùrăką̆ rádo."
4,309,"Nės Doczýs, warnënos ėst permër ŭssı̆geìdęs,"
4,310,"Bëdzui tám glupám lodůtą pùlŏką̆ dáwė,"
4,311,"Lëpdams, kàd jam tů nuszáutu dwýlı̆kă wárnu."
4,312,"Dùraks, paìkas waìks, găspădóriaus sáwŏ păklùsęs,"
4,313,"Wárnu mùszt tůjaùs, këk reìk', su pùlŏkŭ bėgo."
4,314,"Sztaì, ant kraìko jìs iszwýdęs dìdĕlĕ̜ wárną,"
4,315,"Szówė taìp durnaý, kad száudams ùżdėgė̆ skúnę,"
4,316,"Ìr kaimýnu tů wisàs suplészkı̆nŏ tróbas;"
4,317,"Bèt ir Dùrăką̆ pùloks pérplyszdams păgădìno."
4,318,"Tókei négandai, żėlėk Dëwè, nŭsı̆tìkus,"
4,319,"Tů pons àmtsrots sù tarnaìs wisaìs păsı̆ródė"
4,320,"Ìr ty̆rı̆nėdams kláusė, kaìp ugnìs păsı̆kėlus'."
4,321,"Sztaì, këkwëns szirdìngay wèrkdams ìrgı̆ dŭsáudams,"
4,322,"Dóczo nèprë̆tĕliaus ir wárnu jó pămı̆nėjo."
4,323,"Àmtsrots sù tarnaìs, kalbàs girdėdămı̆ tókias,"
4,324,"Dýwyjos dideý, ir Dóczį bárdămı̆ spiáudė."
4,325,"Bèt dar tó nĕ gănà. Raspústą reìk' kŏrăwódįt."
4,326,"Tódėl sù lenciúgais jį drytaý sŭrăkìno,"
4,327,"Ìr sŭrăkįtą taìp ant rógiu nùwĕżė̆ súdyt."
4,328,"Pó penkiú dënú daugùms sŭsı̆rìnko súdzu,"
4,329,"Ìr daugýbę liùdı̆nı̆nku tůjaùs sŭwădìno."
4,330,"Sztaì, tů Mìlkus ìr Enskýs su Blèbĕriŏ żéntu,"
4,331,"Laùras ìr Laurënė, Jékė sù Păkŭlëne"
4,332,"Liùdyt ìr ant Dóczo skųst ankstì nŭkĕliáwo."
4,333,"Taìpgı̆ dăbàr wisëms jau wëżlibay sŭsı̆rìnkus,"
4,334,"Dóczį prówninkai atwèsdįt ùrdĕlį̆ dáwė."
4,335,"Jìs dideý dusáudams prówninkams păsı̆ródė."
4,336,"Pónai kláusė jį, kaip súdzoms reìk' ty̆rı̆nėti,"
4,337,"Kàd jë prówą nór kożnám wertaý pădărýti;"
4,338,"Ó ir liùdı̆nı̆nkai wisì, prowón sŭwădįti,"
4,339,"Liùdy̆jŏ taìp wertaý, kad pónai liùdı̆mą̆ gýrė."
4,340,"Bèt Doczýs, girdėkit tìkt, rankàs į̆sı̆rėmęs,"
4,341,"Prówninkams wisëms nei géro nèdăwė̆ żódzo."
4,342,"Kàs jums rúp', tărė̆ jìs, jus prówninkai mălŏnìngi,"
4,343,"Kàd warnënos kàrtais àsz ı̆ssı̆kèpt ŭssı̆geìdęs,"
4,344,"Wárnu bèn porélę sáw pëtùms nŭsı̆száuju?"
4,345,"Àr nĕpăwélyjo gaiszįt jas músŭ kărálius?"
4,346,"Tàrp Lëtùwninku daug ýr' iszdýkŭsiŭ búru,"
4,347,"Ìr bernú daug ýr', kurë tą nëkı̆nă wàlgį̆;"
4,348,"Ó man wìs wëns mërs, kad tìkt mėsós prı̆sı̆wálgau."
4,349,"Ó jus bëdzui mán kąsnélį tókį̆ păwýdit?"
4,350,"Àr nĕ gănà, kad àsz jums wárnu nùnĕszŭ kójas,"
4,351,"Ìr, kaip búrui reìk', sugáwęs dwýlı̆kă żwìrbliu,"
4,352,"Gálwas nùsuktas kasméts jums důt nĕsı̆sténgiu?"
4,353,"Taìgı̆ bĕn ìrgı̆ mănęs ben kàrtą jaù sŭsı̆mìlkit,"
4,354,"Kàd asz ìsz bëdós, gaiwįdams sáwŏ dŭszélę,"
4,355,"Wárnu bèn keliàs ı̆ssı̆kèpt kasméts nŭsı̆száudau."
4,356,"Jùk jus pónai mùs burùs jau taìp nŭstĕkénot,"
4,357,"Kàd paskiáus mums ėst reiks żiùrkes ìrgı̆ pĕlėdas."
4,358,"Prìczkus su kitaìs szaltýszeis, Blèbĕriŏ sėbrais,"
4,359,"Dýwyjos dideý, dywùs girdėdămı̆ tókius."
4,360,"Àk, tărė wëns tarp jú, toktù su músŭ gădýne,"
4,361,"Kàd săwŏwálninkai, drausmės n'atbódămı̆ pónu,"
4,362,"Sáw ir ártymui bëdnám iszkádą̆ pădáro."
4,363,"Àr nĕ gănà pons àmtsrots mùs, kaip tėws pămŏkįdams,"
4,364,"Draùdęs ýr' so púczkoms ànt padwárı̆jŭ száudyt?"
4,365,"Ó këksýk kŭnį̆gaì, misziàs laikýdămı̆, bárė,"
4,366,"Kàd mes pónams, kaìp mums reìk', klausýt nĕnŏrėjom."
4,367,"Taìgı̆ dăbàr, żiurėkit tìkt, kas mùms păsı̆dárė!"
4,368,"Àk Doczý, Doczý, tu mús' klausýt nĕnŏrėjei,"
4,369,"Kàd tăwĕ̜ més wisì wërnaý graudéndămı̆ bárėm."
4,370,"Róds, żėlėk Dëwè, mus' wëszpatys mălŏnìngi"
4,371,"Búrą, wìs pı̆nį̆gú daugiaùs norėdămı̆, lùpa."
4,372,"Kàd doczýs porélę wárnu kèpt nŭsı̆száuja,"
4,373,"Àr czerpėj neszwánkią jú saw szùtı̆nă mėsą,"
4,374,"Róds nĕ grăżù girdėt ir búrui dìdĕlė̆ gėda."
4,375,"Àlĕ ką weìks żmogùs stokódams ìr bădŭ mìrdams?"
4,376,"Dėl bėdós juk kàrtais daùg dywú nŭsı̆důda."
4,377,"Tìkt permër nĕgĕraý, kad kůczės glúps săwăwálninks"
4,378,"Száudýdams durnaý kitëms suplészkı̆nŏ námą."
4,379,"Taìp wisëms bĕsı̆skùndzant wákmistras ătsı̆bástė,"
4,380,"Ìr szaltýsziams į Kărăliáuczų pàlë̆pė̆ réngtis."
4,381,"Tů pilwóts Kurpiúns, wyriáusias jú păkămórė,"
4,382,"Wákmistrui păsı̆klóniodams kepùrĕ̜ nŭwóżė"
4,383,"Ìr, kas tàrnui reìk', atlìkt wërnaý păżădėjo."
4,384,"Taìp potám jisaì, sŭwădìnęs dwýlı̆kă szùlcu,"
4,385,"Ùrdĕlį̆ dáwė po penkiú dënú păsı̆ródyt."
4,386,"Tů jë wìsą Wýżlaukio sujùdı̆nŏ wàlczų,"
4,387,"Taìp kad ìsz wisú păszăliú sŭsı̆rìnkę búrai"
4,388,"Neì koks skruzdėlýns wisùr kribżdėtı̆ păgáwo."
4,389,"Róds taip reìkiă pădónams pónams sáwŏ păslúżyt,"
4,390,"Ìr atlìkt wërnaý, kad jůs ju spáudză mălónė."
4,391,"Àk, tărė Laùras, wëżlibus żodzùs păsăkýdams,"
4,392,"Àk, katrùl jau czėsas músŭ nĕlábs nŭsı̆bástė!"
4,393,"Kóżnas jùk żioplýs, wargdëniu nùgărą̆ lùpdams,"
4,394,"Sáwŏ mălónę dár iszkélt ir gìrt nĕsı̆gėdi."
4,395,"Kàspars - jùk wisì pażįstat Kàspărą̆ smàrkų -"
4,396,"Tàs nĕwı̆dóns baisùs, wis póniszkay păsı̆pútęs,"
4,397,"Neì erszkėtis kóks năbăgėlį gàndı̆nă búrą;"
4,398,"Ó jo dùmczus Daugkalbà, toksjaú bălămútas,"
4,399,"Rėkaudams wis neì gaidýs săwŏ skiaùtŭrĕ̜ ródo."
4,400,"Àk, kaip màż tokiú, kurë, waldýdămı̆ swëtą,"
4,401,"Gaìlis sáwŏ żmŏniú, kaip reìk', ir àtmĕnă Dëwo."
4,402,"Tù, tărė̆ Prìczkus jám, saugókis Kàspărą̆ kìbįt,"
4,403,"Ìr tylėk, kad dùmczus jó taw mùsză pĕr aùsį."
4,404,"Dùmplĕs ýr' naudìngas dáikts į kámı̆ną̆ pústi,"
4,405,"Bèt prësz wėjus púst dar jós në̆kădós nĕdĕrėjo,"
4,406,"Ìr dĕbĕsú greitú żingsniùs stabdýt nĕgălėjo."
4,407,"Ó ar gál eréliui żwìrblis glúps prı̆sı̆lýgįt,"
4,408,"Àr blogà warlė prësz liútą dìdĕlį̆ sténgtis?"
4,409,"Taìgı̆ dăbókis sù ponù păsı̆pútŭsiŭ szútyt,"
4,410,"Ìr laikýk săwŏ snùkį, kàd kalbój nĕpărìktu."
4,411,"Tůs żodzùs wisëmsgı̆ bëgìrdint ìsztărė̆ Prìczkus,"
4,412,"Ìr, į káilı̆niŭs ìszwerstus tůjaùs į̆sı̆nėręs,"
4,413,"Àmtsroto jăwĕliùs iszkùltus į Kărăliáuczų"
4,414,"Sù kitaìs wërnaìs szaltýszeis nùwĕżė̆ greìtay."
4,415,"Bèt ir wákmistrui pons àmtsrots bùwŏ pălëpęs,"
4,416,"Kàd ir jìs su Prìczkum ànt pı̆nį̆gú pădăbótu."
4,417,"Nės to àmtsroto szyksztùmas bùwŏ bĕ sótës,"
4,418,"Ìr kad kàrtais jìs wargdëniui důdăwŏ grászį,"
4,419,"Taì tů trìs naktìs dėl tó mëgót nĕgălėjo,"
4,420,"Ó, iszaùsus jaù, taip daùgel ászărŭ wèrkė,"
4,421,"Kàd jo slúgı̆nė̆s ìr bernaì wisì nŭsı̆gàndo."
4,422,"Tárnas jo Szlàpjurgis sù mergà Sŭsŭkáte"
4,423,"Sáko, kàd jisaì dėl tó taip ùbăgŏ baìdos,"
4,424,"Kàd jam náktyj apmaudůt ir wèrkt nĕrĕikėtu;"
4,425,"Nės jam szìlings důts sapnè kaip grëks păsı̆ródo,"
4,426,"Ìr tamsój wis ìk iszàuszant gàndı̆nă bëdzų."
4,427,"Bèt dumczùks jo, kùrs kasdën jam pátălą̆ klója,"
4,428,"Ìr kasnàkts, kad kóżnas jaù saw mëgt į̆sı̆gúsztęs,"
4,429,"Skárbus sérgėt tùr, penkiàs liktìs ŭssı̆dégęs,"
4,430,"Sáko, kàd jo póns daugsýk dideý nŭsı̆gàndęs"
4,431,"Ìrgı̆ drĕbėdams prësz gaidzùs isz pátălŏ szóka."
4,432,"Nės prësz gaìdgystę wis jám Bildùks păsı̆ródo,"
4,433,"Ìr jo skrýnę sù skarbaìs į kámı̆ną̆ wèlka."
4,434,"Tódėl jìs kasrýts, kad jaù wël użtĕkă sáulė,"
4,435,"Klúpodams, kaip tìkras nárs, pas átdărą̆ skrýnę"
4,436,"Ùż iszlaìkymą skarbú Tĕwĕmús' păsı̆skaìto."
4,437,"Tódėl ìrgı̆ dăbàr szaltýsziams į Kărăliáuczų"
4,438,"Dérgiant sù karáliszkais grudais nŭkĕliáwus,"
4,439,"Wèrkė jìs kasdën ir náktyj rìmt nĕgălėjo."
4,440,"Kàrtais kéikė taìp, kad jó waikaì nŭsı̆gàndo,"
4,441,"Ó wėl kàrtais ìsz knygéliu pótĕriŭs ìmdams"
4,442,"Ìrgı̆ dŭsáudams pàs knygàs auksztýn păżiŭrėjo."
4,443,"Taìpgı̆ bĕwàrgstant jám ir gėdiszkay bĕdĕjůjant,"
4,444,"Sztaì, wëns jó tarnú pargrįżęs jám păsı̆ródė,"
4,445,"Ìr păsı̆klóniodams, kaip tàrnui reìk' păsı̆klóniot,"
4,446,"Jám kupczélninko Mikólo grómătą̆ dáwė."
4,447,"Àmtsrotui laiszkùs atplėsziants ìrgı̆ bĕskaitant,"
4,448,"Sztaì, ir Prìczkus jaù parcůżęs ìsz Kărăliáuczaus,"
4,449,"Àlĕ dŭsáudams ir ligůstas jám păsı̆ródė;"
4,450,"Nės jau żìlas bùwŏ żmŏgùs ir sìrgdăwŏ tánkey."
4,451,"Àmtsrots, trìs żakùs naujû skarbú pămătýdams,"
4,452,"Wėl ătsı̆gáwo ìr sunkeý dusáutı̆ păliówė."
4,453,"Bèt kaip jó tarnaì, këk ýr', sŭrŏkůtı̆ păgáwo,"
4,454,"Sztaì, kokià neczėstis! Szìlingo păsı̆gédo."
4,455,"Àmtsrots dėl iszkádos tós taipó nŭsı̆gàndo,"
4,456,"Kàd per wìsą náktį wėl mëgót nĕgălėjo,"
4,457,"Ó, iszaùszus jau, taipó sumùszdı̆nŏ Prìczkų,"
4,458,"Kàd wos trìs dënàs suláukęs nùmı̆rė̆ bëdzus."
4,459,"Bèt ir wákmistrui taip smàrkey mùszė̆ pĕr aùsį,"
4,460,"Kàd ir jìs penkiàs dënàs ant pátălŏ sìrgo;"
4,461,"Ó burùs wisùs, kurë jo pàrdăwė̆ grúdus,"
4,462,"Lëpė tódėl plëkt, kad jë păsı̆wėlı̆nĕ̜ bùwo,"
4,463,"Ìr tëk rúpesczu sunkiú jam bùwŏ pădárę."
4,464,"Taì, brolélei, taì wisà szio swëtŏ mălónė!"
4,465,"Tëk nŭsı̆pèlnom, kàd wërnaý atlëkămĕ slúżbą!"
4,466,"Jùk jau, kàs tikt nór, tas búriszką nĕbăgėlį"
4,467,"Stùmdo szén ir tén, nei kókį szùnį̆ nĕwèrtą."
4,468,"Tìcz, tărė̆ Sélmas, nè perdaùg dėl tó nŭsı̆mįkim!"
4,469,"Jùk be Dëwo swëte nëks negál nŭsı̆důti."
4,470,"Pónai żémės sziós negál be jó pŏnăwóti,"
4,471,"Ó mes búrai wėl be jó negálı̆mĕ wàrgti."
4,472,"Kóżnas tùr, kaip Dëws jam skýręs ýr', păsı̆kákįt."
4,473,"Tàs, kurs ùżgimdams auksztaý kaip póns ătsı̆sėdo,"
4,474,"Mìslyt tùr, kad jį tenaý mëls Dëws păsŏdìno;"
4,475,"Ó tasaì, kurs ùżgimdams burú prăsı̆dėjo,"
4,476,"Gėdėtis wyżéliu búriszku nĕprı̆wálo,"
4,477,"Kàd tikt wëżlibay, kaip reìk', atlëkt săwŏ dárbus,"
4,478,"Ìr labiaùs, kad jìs szirdìngay bìjŏsı̆ Dëwo."
4,479,"Tù săwăwálninke didpìlwi, wìs păsı̆sziáuszęs"
4,480,"Ìr nei żaìbas kóks żaibůdams gàndı̆nı̆ búrą,"
4,481,"Àr tu nè taipjaù, kaip bëdzus tóks, prăsı̆dėjei,"
4,482,"Ìr momà taip táw kaip jám patùrgălį̆ szlůstė?"
4,483,"Kàs taw lëpė wàrgdënį nuliúdŭsį̆ spárdyt,"
4,484,"Ìr păsı̆dzaùgt dėl tó, kad jìs waitójă dĕjůdams?"
4,485,"Dëws ant sósto prakilnaùs taw pàlë̆pė̆ sėstis,"
4,486,"Ìr piktùs kŏrăwót bei baùst taw įdăwė̆ szóblę;"
4,487,"Bèt teisiůsius kìrst ir dùrt taw nèdăwė̆ wálę."
4,488,"Taìgı̆ dăbókis, ásztrų kárdą sáwŏ păkéldams,"
4,489,"Kàd n'įżeìstumbei taw klaùsantį năbăgėlį."
4,490,"Àlĕ mătaù, kad tù, tyczóms akìs ŭssı̆mérkęs,"
4,491,"Wëryt jaù bijaìs, kad Dëws wisùr tăwĕ̜ máto,"
4,492,"Ìr kad kàrtą jìs atdèngs tăwŏ wìsą răspústą."
4,493,"Tìcz tikt, ìk sudzà szio swëto táw păsı̆ródys,"
4,494,"Ìr ponùs taip kaìp ir mùs sudóp sŭwëdìnęs"
4,495,"Àlgą këkwënám, kaip pèlnęs ýr', sŭdăwádys."
4,496,"Ó jus wargdënėlei, jús wyżótı̆ năbágai,"
4,497,"Jús baudzaúninkai, bernai ir kaìmĕniŭ kèrdzei,"
4,498,"Ìr kas dár daugiaùs yr' sténanczu năbăgėliu,"
4,499,"Rámdykit ben ászărăs ìrgı̆ păliáukı̆tĕ wèrkę!"
4,500,"Żìnom jùk wisì, kas pérnay múms păsı̆dárė,"
4,501,"Kaìp, żėlėk Dëwè, pons àmtsrots músŭ năbáżninks"
4,502,"Nùmirdams nůglaý mùms raùdą dìdĕ̜ pădárė!"
4,503,"Àk, pon àmtsrot, àk, dėl kó mums nùmı̆rĕi pérnay?"
4,504,"Żìnot jùk, kaip més perdaùg raudódămı̆ bëdzei,"
4,505,"Àk żėlėk Dëwè, baisingą sùkătą̆ gáwom,"
4,506,"Ó daugùms, użkìmęs jaù, kalbėt nĕgălėjo."
4,507,"Ógı̆ dăbàr, kad wėl isz naùjo wèrkt nĕsı̆liáusim,"
4,508,"Ìr ilgiaùs neswëtiszkay waitódămı̆ kaùksim,"
4,509,"Tùr mus' ákys iszkirmýt ir kúns nŭsı̆dówyt."
4,510,"Ó kas bùs paskùy, kad jaù gywént nĕdĕrėsim,"
4,511,"Ìrgı̆ kăráliui, kàs mums reìk', atlìkt nĕgălėsim?"
4,512,"Úkius mùms atìms ir nèszt lëps ùbăgŭ krépszą."
4,513,"Taìgı̆ nĕszútykim, kad pónai skiaùtŭrĕ̜ ródo,"
4,514,"Ìr Welniú wardùs kasdën rokůdămı̆ kéikia."
4,515,"Dëws këkwëną kàrtą ràs, kaip ýr' păżădėjęs,"
4,516,"Ìr kożnám atlýgįs, kaìp jis ýr' nŭsı̆pèlnęs."
4,517,"Jaùgı̆ gănà sziamsýk waitójus ìrgı̆ dĕjáwus!"
4,518,"Skìrkı̆mės ìrgı̆ nămó tësióg wandrůt n'ŭssı̆mìrszkim."
4,519,"Tìkt girdėkit, kaìp ant mús' jau bárăsı̆ móters,"
4,520,"Ó waikaì ant úlyczu bė̆gı̆nėdămı̆ klýkia."
4,521,"Jáuczei sù arkleìs ir kàrwės pászărŏ sténa,"
4,522,"Ó parszìngos kiaùlės beì iszálkŭsiŏs áwys"
4,523,"Sù kitaìs daiktaìs į mùs żiurėdămı̆ wèrkia."
4,524,"Jaù pargrįsztam jùs gaiwįt; ben mèldzămı̆ láukit;"
4,525,"Gàusit, kàs jums reìk', ir szèndën dár prı̆sı̆ėsit."
4,526,"Żìnom jùk, kaip reìk' bandélę mýlı̆mą̆ sótįt,"
4,527,"Ìr këk sýkiu ję per dëną reìkiă păgìrdyt."
4,528,"Róds, tărė̆ Laùras, róds taip reìk' gywént găspădórëms,"
4,529,"Kàd jë nór gywént kytreý ir pìlnăwŏt úkius."
4,530,"Wókëczei Lëtùwninką per drìmĕlį̆ laìko,"
4,531,"Ó Prancúzpălăikai į jį żiurėdămı̆ szýpsos."
4,532,"Szýpsos róds,o tìkt mŭsŭ száuną gárbı̆nă důną,"
4,533,"Ìr deszràs rukįtas sù păsı̆mėgı̆mŭ wálgo."
4,534,"Ó sztai, jaù lăszı̆niú lëtùwiszku prı̆sı̆ėdę,"
4,535,"Ìr mus' álų sù gwoltù jau wìsą̆ sŭgėrę"
4,536,"Wëżlibus Lëtùwninkus iszpeìkt nĕsı̆gėdi."
4,537,"Tù prancúziszkas żioplý su Szweìstĕriŭ stóru"
4,538,"Ìr kas dár daugiaùs sŭsı̆bástėt, Lëtŭwą̆ wárgįt,"
4,539,"Kàs jums lëpė mùs ir żmónes músŭ pănëkįt?"
4,540,"Àr nĕgălėjot tén păsı̆lìkt, kur jùs nŭpĕrėjo"
4,541,"Ìr warlès bei rùpuiżes jus ėst pămŏkìno?"
4,542,"Aì, tărė Sèlmas, tù perdaùg păsăkaì Prancúzams."
4,543,"Jùk żinaì, këkwëns żioplýs tur sáwŏ dăwádą."
4,544,"Més Lëtùwninkai barszczùs ir sziùpı̆nį̆ skánų"
4,545,"Sù lăszı̆neis gardzeìs iszwìrtus gìrdămı̆ wálgom;"
4,546,"Ìr szulnú deszrú lëtùwiszkay pădărýtu"
4,547,"Dár, kad tùrim tìkt, nei szeìp nei taìp nĕnŭgrìsom;"
4,548,"Né, nĕnŭgrìsom dár, bet wìs daugiaùs ŭssı̆geìdzam."
4,549,"Kàd Prancúzpălăikis rëbiú warliú prı̆sı̆ėdęs,"
4,550,"Ó Lëtùwninks żìrniu beì lăszı̆niú prı̆sı̆wálgęs,"
4,551,"Kaìp krikszczónims reìk', dosnìngo n'àtmĕnă Dëwo,"
4,552,"Taì taip wëns kaip kits newèrts, kad plùtą̆ nŭkąstu."
4,553,"Żális sù dwyliù, su márgiu ìrgı̆ sŭ pàlsziu"
4,554,"Ýna, kàd nor ėst, szaudú pămătýdămı̆ kúlį;"
4,555,"Ó kad ìsz tikrós szirdës jëms prìmĕtı̆ plůstą,"
4,556,"Tů su lëżuwiù jį krìmst į gómŭrį̆ tráukia,"
4,557,"Ìr săwŏ száudus wìs į mùs żiurėdămı̆ brászkin."
4,558,"Àk kad jë lëtùwiszkay kalbėtı̆ gălėtu,"
4,559,"Dár uż dówăną̆ tą staldè dideý dė̆kăwótu."
4,560,"Wásărą̆ róds kità, kad pëwu żýdı̆ żŏlélės,"
4,561,"Ìr kad kóżnas dáikts, laukè săwŏ pászărą̆ krìmsdams,"
4,562,"Sù păsı̆mėgı̆mŭ wálgo ìr linksmaý szŏkı̆nėja."
4,563,"Bèt kad rúdĕnı̆s ir żëmà jau pràdĕdă rústaut,"
4,564,"Ìr wisì daiktaì, baisýbiu tú nŭsı̆gàndę,"
4,565,"Slépias, ìr păsı̆slėpę gráużia sáwŏ zŏpóstą,"
4,566,"Taì jau nè mërà ką skìrstyt àr păsı̆sáwįt,"
4,567,"Bét użgér reik' pr'ìmt, kaip důda Dëws pădălýdams."
4,568,"Żìnom jùk, ir jaù daugsýk isztìrdămı̆ mátėm,"
4,569,"Kaìp gywì daiktaì, kad szàltis jaù păsı̆pùrtin,"
4,570,"Slápos, ìr pilwùs skupaý maitįdămı̆ kràmto."
4,571,"Wàrlės sù żŭwı̆mìs, weżeì su sáwŏ wĕżýczeis,"
4,572,"Ìr kas dár daugiaùs pŏ lĕdù gywéndămı̆ snáudza,"
4,573,"Àr kas gìriose sŭmı̆szaý bė̆gı̆nėdămı̆ wàrgsta,"
4,574,"Wislab róds żëmós czėsè săwŏ pászărą̆ rànda;"
4,575,"Nės dosnìngas Dëws këkwëną żìnŏ păsótįt;"
4,576,"Àlĕ sŭ pìlnoms sáujoms mùs wis szért nĕżădėjo."
4,577,"Taìgı̆ nĕreìk' tůjaùs nŭsı̆mįt, kad músŭ zŏpóstas"
4,578,"Ànt laukú menks ródos àr păsı̆máżı̆nă greìtay."
4,579,"Jùk ne pìrmas méts, kaip més gywéndămı̆ wàrgstam,"
4,580,"Ìrgı̆ nĕ pìrmas sýkis jaù, kaip sziùpı̆nį̆ wérdam."
4,581,"Daùg iszléidom jaù skupú pawásăriŏ czėsu,"
4,582,"Ó këk wásărŭ beì wisókiu rùdĕniŭ mátėm!"
4,583,"Kláuskit tìkt senůsius, jús glupëjı̆ bĕbàrzdzei,"
4,584,"Ìr girdėkit, ką jë jùms păsăkýs prı̆sı̆wàrgę."
4,585,"Jús waikaì glupì dar swëtą szį nĕpăżı̆stat,"
4,586,"Bèt nei żindyti parszùkai wìs szŏkı̆nėjat."
4,587,"Dár ir jùms ateìs wargìngos júsŭ dë̆nélės,"
4,588,"Kàd pămăżì, lėlès ir żìrgus sáwŏ pămétę,"
4,589,"Ìsz bėdós pelnýtis ką nŭsı̆twérsı̆tĕ dárbus."
4,590,"Més surùkę dëdai, mésgı̆ kŭprótı̆ năbágai,"
4,591,"Més taipjaù kaip jús ant úlyczu szŏkı̆nėjom,"
4,592,"Ìr taipjaù kaip jús săwŏ jáuną wásărą̆ szwèntėm."
4,593,"Àr tikėjomės, suláukę rùdĕnį̆ kùmpą,"
4,594,"Taìp umaý nŭsı̆dówyt ìrgı̆ păblógt taip greìtay?"
4,595,"Àk, kaip wéikey żmógiszkos nudýlă dë̆néles!"
4,596,"Kóżnas wëns żmogùs, taip póns kaip búrs, prăsı̆dėdams"
4,597,"Ìr wargìngay ùżgimdams tikt pùmpŭrą̆ ródo,"
4,598,"Ìk potám tikraý, kaip dúszei reìk', prı̆sı̆żìndęs"
4,599,"Augă bĕ rúpesczu, kasdën isz pùmpŭrŏ kópdams."
4,600,"Àlë̆ sŭ wënă dënà żëdélis dár nĕsı̆ródo,"
4,601,"Bèt reik' daùg dë̆nú, ik pùmpurs jó prăsı̆lùksztin,"
4,602,"Ìr săwŏ pàslėptą grożýbę wìsą̆ păródo."
4,603,"Ó wei, sìlpnas daìkts wos wós żydėtı̆ prădėjo,"
4,604,"Sztaì, jau ìr wargaì tůjaùs jį pràdĕdă stùmdyt."
4,605,"Żìnom jùk wisì, kaip mùms bëdnëms păsı̆dárė,"
4,606,"Kaìp mes, waìkesczeis glupaìs dar búdămı̆ żáidėm."
4,607,"Ak, kur dìngot, àk jus jáunos músŭ dë̆nélės!"
4,608,"Rùdĕnı̆s ìr żëmà grożýbes júsŭ sŭdàrkė,"
4,609,"Ó mums dëdams jaù wainìką żìlą nŭpýnė."
4,610,"Weì, brolélei, séną wėl nŭly̆dėjom métą,"
4,611,"Ir wisókius jó wargùs taipjaù nŭlýdėjom."
4,612,"Ką mums náujas méts ir wėl atkópdămă sáulė,"
4,613,"Kàd mus swëte Dëws laikýs, toliaùs sŭdăwádys,"
4,614,"Dár iksziól nĕnŭmánom ìr żinotı̆ nĕgálim."
4,615,"Ànt, laukaì szaltì, kuriú mes nùgărą̆ mìnksztą"
4,616,"Wásărą̆ rėżėm ìr grŭdĕliùs bėgı̆nėdămı̆ bàrstėm,"
4,617,"Dár sŭ lĕdaìs ir sù pusnýnais mëgt ŭssı̆klóję,"
4,618,"Ìrgı̆ nĕródo, ką mums Dëws dosnings păżădėjęs"
4,619,"Ìr sŭrŏkáwęs ýr', kaip més dar swëtĕ nĕbùwom."
4,620,"Bèt pămătýsim, kàd jau wėl sŭ pădėjı̆mŭ Dëwo"
4,621,"Wásara ródysis ir més wėl szìlŭmą̆ jaùsim."
4,622,"Czéso reìk, to czėso tìkt kantreý pălŭkėkim,"
4,623,"Ìr, ik dìrwos wėl ką důs, pălŭkėt nėpăìlskim."
4,624,"Ó tu mëls Dëwè, tu dàngiszkas gĕrădėji!"
4,625,"Tù pirm ámżiu, kaip mes dár dumót nĕgălėjom,"
4,626,"Jaù iszmìslyjei, kaip kàrtą més prăsı̆dėsim,"
4,627,"Ìr ko mùms reikės, kad szwësą szę pămătýsim."
4,628,"Tù mums sąnăriŭs ìr umùs wisùs dŏwănójei,"
4,629,"Ìr sŭdăwádyjei këkwëną reìkălą̆ músu."
4,630,"Tù dënàs werksmú bei dzaùgsmu músŭ păskýrei,"
4,631,"Ìrgı̆ nŭlėmei jaù kożnám ilgùmą dë̆néliu."
4,632,"Sztaì, wėl czėsai sénojo păsı̆baigŭsiŏ méto"
4,633,"Ìr wisókios prëspaudos su táwŏ păgálba"
4,634,"Jaù nŭsı̆dówyjo, bëdzùs mus raùdı̆nĕ̜ tánkey."
4,635,"Àk nëkìngi jús dzaugsmaì sziltós wăsărėlės!"
4,636,"Jús żolélės blìzganczos su sáwŏ grŏżýbėms!"
4,637,"Ó ir jús pauksztélei sù saldzeìs ălăsėleis!"
4,638,"Àr kas dár daugiaùs pas mùs săwŏ wásărą̆ szwèntėt,"
4,639,"Jús nĕprı̆wálėt rúpįtis, pas mùs ătsı̆lànkę,"
4,640,"Kaìp maitįsı̆tė̆s àr kur szėtras sáwŏ sŭtwérsit,"
4,641,"Ìr nei árt nei sėt nei ką sŭwălýt nĕprı̆wálėt;"
4,642,"Nės jums Dëws taip dówytis ir dìrbt nĕpăskýrė,"
4,643,"Bèt be rúpesczu jus iszlaikýt păżădėjo."
4,644,"Més grësznì sirátos, més bëdnì năbăgėlei"
4,645,"Róds wanýbės júsiszkos păsı̆dzaùgtı̆ nĕgálim."
4,646,"Ìszgı̆ măżú dënú mus skaùdzos wárgı̆nă bėdos,"
4,647,"Ìr ı̆kı̆ mìrsztant múczyt músŭ dŭsziàs nĕsı̆liáuja."
